Dataset;Fold;Strategy;Parameter Combination;Model;Model Parameter Combination;MSE;RMSE;MAE;R2;WMSE;WRMSE;WMAE;WR2;SERA;DWRMSE;DWSERA
fuelConsumption;3;SMOGN;('extreme', 5, 0.5);RF;{'n_estimators': 100, 'max_features': 'sqrt'};0.1496070064835015;0.3867906494261482;0.2930864105462296;0.9529063447192908;0.20182455736993593;0.4492488813229655;0.3445002926091159;0.9716783976613665;24.267324304109096;0.449774788242709;37.121115623920005
fuelConsumption;4;SMOGN;('extreme', 5, 0.5);RF;{'n_estimators': 100, 'max_features': 'sqrt'};0.2760747811654236;0.5254281884001121;0.3367658647776924;0.9216449111259876;0.5381646955836269;0.7335970934945332;0.4264022860873998;0.9389308111385152;58.048540427460125;0.7472833458278397;78.3881638215035
fuelConsumption;5;SMOGN;('extreme', 5, 0.5);RF;{'n_estimators': 100, 'max_features': 'sqrt'};0.17384345401680945;0.4169453849328584;0.2976879223615697;0.93402240631779;0.25928957021873644;0.5092048411187157;0.36176245482257374;0.9570176298361726;27.68768393480848;0.5261389803194836;48.40321622584318
fuelConsumption;6;SMOGN;('extreme', 5, 0.5);RF;{'n_estimators': 100, 'max_features': 'sqrt'};0.1564720523633871;0.3955654842922814;0.293849632882126;0.9488290278185678;0.2057174993562316;0.45356091030448337;0.3354682896795518;0.9726289398623357;19.440572711697232;0.47213021625097584;38.7739983807175
fuelConsumption;7;SMOGN;('extreme', 5, 0.5);RF;{'n_estimators': 100, 'max_features': 'sqrt'};0.16516377353564238;0.4064034615202513;0.2963684326837456;0.939702601235021;0.25475576258677246;0.5047333579096714;0.34606007932465993;0.9578502979384739;27.390982586582467;0.4922025104934983;45.127948127676156
fuelConsumption;8;SMOGN;('extreme', 5, 0.5);RF;{'n_estimators': 100, 'max_features': 'sqrt'};0.6635328179168483;0.8145752377262939;0.3622373344021438;0.8493469596288818;1.8246885806900175;1.3508103422353626;0.5818117661050968;0.8354337644511646;204.9828570288237;1.3458381068214993;219.57732021021272
fuelConsumption;9;SMOGN;('extreme', 5, 0.5);RF;{'n_estimators': 100, 'max_features': 'sqrt'};0.2134058870993125;0.4619587504305038;0.29060246210952145;0.9342032013506385;0.7571762360926083;0.8701587418928849;0.5236131583887386;0.6752252679797675;42.02846967990955;0.6377940137048423;61.90031920863163
fuelConsumption;0;SMOGN;('extreme', 5, 0.5);RF;{'n_estimators': 100, 'max_features': 'log2'};0.39515620073543845;0.6286145088489753;0.3006972337299934;0.8907784362081272;2.257022531780716;1.5023390202549876;0.6325159685817774;0.21025413664761516;107.02728337450948;1.0090302870488312;125.42595829054827
fuelConsumption;1;SMOGN;('extreme', 5, 0.5);RF;{'n_estimators': 100, 'max_features': 'log2'};0.16432997957116902;0.4053763431321184;0.2738077010188865;0.9355367600352364;0.16754532915516931;0.40932301322448184;0.2971013059964031;0.972844114650376;18.18310030387673;0.43304637169804455;38.14817197033065
fuelConsumption;2;SMOGN;('extreme', 5, 0.5);RF;{'n_estimators': 100, 'max_features': 'log2'};0.196094568326356;0.44282566358145503;0.3135264885866418;0.9390789529876391;0.3058990296178507;0.5530813951109282;0.38495712500852847;0.9611923603436862;33.10279484167386;0.5784857058403005;50.49488419575739
fuelConsumption;3;SMOGN;('extreme', 5, 0.5);RF;{'n_estimators': 100, 'max_features': 'log2'};0.15441259815004163;0.39295368448462425;0.29571664535336706;0.9513936289536101;0.2067334633164318;0.4546795171507419;0.34348109941833427;0.9709895415382755;24.862762636439218;0.4482378762857425;37.63619339759674
fuelConsumption;4;SMOGN;('extreme', 5, 0.5);RF;{'n_estimators': 100, 'max_features': 'log2'};0.27974976007175734;0.5289137548521095;0.3385366727637041;0.9206018846764135;0.5554229402568343;0.7452670261435389;0.4319649671654999;0.9369724013579872;59.90738849192823;0.7600085404410539;80.7595295584169
fuelConsumption;5;SMOGN;('extreme', 5, 0.5);RF;{'n_estimators': 100, 'max_features': 'log2'};0.1851669561951306;0.4303103022182139;0.31167181634631774;0.9297248765085361;0.27181537179399856;0.5213591581568301;0.373623225984911;0.9549412306988977;29.027929363583034;0.5422658353206755;52.02328618104668
fuelConsumption;6;SMOGN;('extreme', 5, 0.5);RF;{'n_estimators': 100, 'max_features': 'log2'};0.15651551333390587;0.3956204157192926;0.2936305619418571;0.9488148148004614;0.21791094753305473;0.4668093267417166;0.3396278439355119;0.9710065810237452;20.586274161301343;0.48163178248202626;39.54605010878898
fuelConsumption;7;SMOGN;('extreme', 5, 0.5);RF;{'n_estimators': 100, 'max_features': 'log2'};0.1685024244689924;0.4104904681828707;0.29010975676422307;0.9384837385125497;0.28639678123140255;0.5351605191261801;0.35614731890112766;0.9526152465494396;30.788293933144047;0.5103401063026034;47.22639146582448
fuelConsumption;8;SMOGN;('extreme', 5, 0.5);RF;{'n_estimators': 100, 'max_features': 'log2'};0.6354439760020841;0.7971473991691148;0.368535307205054;0.8557244428832116;1.7336615435819787;1.3166858180985996;0.5898406280057806;0.8436433718266704;194.75617333618746;1.3105296432813205;209.18676443037032
fuelConsumption;9;SMOGN;('extreme', 5, 0.5);RF;{'n_estimators': 100, 'max_features': 'log2'};0.21468524344091716;0.46334138973430505;0.28884904227640723;0.9338087532276109;0.7621562644928591;0.8730156152628996;0.5258011918685768;0.6730891901262269;42.2925868611787;0.6417821149836443;63.018046689738306
